id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
323687;719468;25/11/2020;quarta-feira;12:00:00;CE;222;2,6;FORTALEZA;Não;Sinalização da via insuficiente ou inadequada;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Interseção de vias;Sim;580370;Motocicleta;HONDA/NXR 160 BROS/NXR 160 BROS;2016;Condutor;Lesões Leves;30;Masculino;0;1;0;0;-373.911.117;-3.858.687.498;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
323687;719469;25/11/2020;quarta-feira;12:00:00;CE;222;2,6;FORTALEZA;Não;Sinalização da via insuficiente ou inadequada;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Interseção de vias;Sim;580371;Motocicleta;;NA;Condutor;Não Informado;32;Não Informado;0;0;0;0;-373.911.117;-3.858.687.498;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
323687;719468;25/11/2020;quarta-feira;12:00:00;CE;222;2,6;FORTALEZA;Não;Sinalização da via insuficiente ou inadequada;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Interseção de vias;Sim;580370;Motocicleta;HONDA/NXR 160 BROS/NXR 160 BROS;2016;Condutor;Lesões Leves;30;Masculino;0;1;0;0;-373.911.117;-3.858.687.498;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
323687;719469;25/11/2020;quarta-feira;12:00:00;CE;222;2,6;FORTALEZA;Sim;Falta de Atenção à Condução;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Interseção de vias;Sim;580371;Motocicleta;;NA;Condutor;Não Informado;38;Não Informado;0;0;0;0;-373.911.117;-3.858.687.498;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
323687;719468;25/11/2020;quarta-feira;12:00:00;CE;222;2,6;FORTALEZA;Sim;Falta de Atenção à Condução;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Interseção de vias;Sim;580370;Motocicleta;HONDA/NXR 160 BROS/NXR 160 BROS;2016;Condutor;Lesões Leves;30;Masculino;0;1;0;0;-373.911.117;-3.858.687.498;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
323687;719469;25/11/2020;quarta-feira;12:00:00;CE;222;2,6;FORTALEZA;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Interseção de vias;Sim;580371;Motocicleta;;NA;Condutor;Não Informado;50;Não Informado;0;0;0;0;-373.911.117;-3.858.687.498;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
323687;719468;25/11/2020;quarta-feira;12:00:00;CE;222;2,6;FORTALEZA;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Interseção de vias;Sim;580370;Motocicleta;HONDA/NXR 160 BROS/NXR 160 BROS;2016;Condutor;Lesões Leves;30;Masculino;0;1;0;0;-373.911.117;-3.858.687.498;SPRF-CE;DEL01-CE;UOP01-DEL01-CE
323842;719603;26/11/2020;quinta-feira;07:40:00;CE;116;13,3;FORTALEZA;Não;Não guardar distância de segurança;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Não Informado;Sim;580653;Motocicleta;HONDA/NXR 160 BROS/NXR 160 BROS;2017;Condutor;Lesões Leves;30;Feminino;0;1;0;0;-386.261.976;-3.849.723.193;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323842;719607;26/11/2020;quinta-feira;07:40:00;CE;116;13,3;FORTALEZA;Não;Não guardar distância de segurança;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Não Informado;Sim;580654;Automóvel;HONDA/FIT LX/FIT LX;2006;Condutor;Ileso;47;Feminino;1;0;0;0;-386.261.976;-3.849.723.193;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323842;719603;26/11/2020;quinta-feira;07:40:00;CE;116;13,3;FORTALEZA;Não;Não guardar distância de segurança;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Não Informado;Sim;580653;Motocicleta;HONDA/NXR 160 BROS/NXR 160 BROS;2017;Condutor;Lesões Leves;30;Feminino;0;1;0;0;-386.261.976;-3.849.723.193;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323842;719607;26/11/2020;quinta-feira;07:40:00;CE;116;13,3;FORTALEZA;Não;Não guardar distância de segurança;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Não Informado;Sim;580654;Automóvel;HONDA/FIT LX/FIT LX;2006;Condutor;Ileso;47;Feminino;1;0;0;0;-386.261.976;-3.849.723.193;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323842;719603;26/11/2020;quinta-feira;07:40:00;CE;116;13,3;FORTALEZA;Não;Não guardar distância de segurança;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Não Informado;Sim;580653;Motocicleta;HONDA/NXR 160 BROS/NXR 160 BROS;2017;Condutor;Lesões Leves;30;Feminino;0;1;0;0;-386.261.976;-3.849.723.193;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323842;719607;26/11/2020;quinta-feira;07:40:00;CE;116;13,3;FORTALEZA;Não;Não guardar distância de segurança;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Não Informado;Sim;580654;Automóvel;HONDA/FIT LX/FIT LX;2006;Condutor;Ileso;47;Feminino;1;0;0;0;-386.261.976;-3.849.723.193;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323842;719603;26/11/2020;quinta-feira;07:40:00;CE;116;13,3;FORTALEZA;Não;Restrição de Visibilidade;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Não Informado;Sim;580653;Motocicleta;HONDA/NXR 160 BROS/NXR 160 BROS;2017;Condutor;Lesões Leves;30;Feminino;0;1;0;0;-386.261.976;-3.849.723.193;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323842;719607;26/11/2020;quinta-feira;07:40:00;CE;116;13,3;FORTALEZA;Não;Restrição de Visibilidade;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Não Informado;Sim;580654;Automóvel;HONDA/FIT LX/FIT LX;2006;Condutor;Ileso;47;Feminino;1;0;0;0;-386.261.976;-3.849.723.193;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323842;719603;26/11/2020;quinta-feira;07:40:00;CE;116;13,3;FORTALEZA;Não;Restrição de Visibilidade;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Não Informado;Sim;580653;Motocicleta;HONDA/NXR 160 BROS/NXR 160 BROS;2017;Condutor;Lesões Leves;30;Feminino;0;1;0;0;-386.261.976;-3.849.723.193;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323842;719607;26/11/2020;quinta-feira;07:40:00;CE;116;13,3;FORTALEZA;Não;Restrição de Visibilidade;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Não Informado;Sim;580654;Automóvel;HONDA/FIT LX/FIT LX;2006;Condutor;Ileso;47;Feminino;1;0;0;0;-386.261.976;-3.849.723.193;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323842;719603;26/11/2020;quinta-feira;07:40:00;CE;116;13,3;FORTALEZA;Não;Restrição de Visibilidade;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Não Informado;Sim;580653;Motocicleta;HONDA/NXR 160 BROS/NXR 160 BROS;2017;Condutor;Lesões Leves;30;Feminino;0;1;0;0;-386.261.976;-3.849.723.193;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323842;719607;26/11/2020;quinta-feira;07:40:00;CE;116;13,3;FORTALEZA;Não;Restrição de Visibilidade;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Não Informado;Sim;580654;Automóvel;HONDA/FIT LX/FIT LX;2006;Condutor;Ileso;47;Feminino;1;0;0;0;-386.261.976;-3.849.723.193;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323842;719603;26/11/2020;quinta-feira;07:40:00;CE;116;13,3;FORTALEZA;Sim;Ultrapassagem Indevida;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Não Informado;Sim;580653;Motocicleta;HONDA/NXR 160 BROS/NXR 160 BROS;2017;Condutor;Lesões Leves;30;Feminino;0;1;0;0;-386.261.976;-3.849.723.193;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323842;719607;26/11/2020;quinta-feira;07:40:00;CE;116;13,3;FORTALEZA;Sim;Ultrapassagem Indevida;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Não Informado;Sim;580654;Automóvel;HONDA/FIT LX/FIT LX;2006;Condutor;Ileso;47;Feminino;1;0;0;0;-386.261.976;-3.849.723.193;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323842;719603;26/11/2020;quinta-feira;07:40:00;CE;116;13,3;FORTALEZA;Sim;Ultrapassagem Indevida;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Não Informado;Sim;580653;Motocicleta;HONDA/NXR 160 BROS/NXR 160 BROS;2017;Condutor;Lesões Leves;30;Feminino;0;1;0;0;-386.261.976;-3.849.723.193;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323842;719607;26/11/2020;quinta-feira;07:40:00;CE;116;13,3;FORTALEZA;Sim;Ultrapassagem Indevida;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Não Informado;Sim;580654;Automóvel;HONDA/FIT LX/FIT LX;2006;Condutor;Ileso;47;Feminino;1;0;0;0;-386.261.976;-3.849.723.193;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323842;719603;26/11/2020;quinta-feira;07:40:00;CE;116;13,3;FORTALEZA;Sim;Ultrapassagem Indevida;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Não Informado;Sim;580653;Motocicleta;HONDA/NXR 160 BROS/NXR 160 BROS;2017;Condutor;Lesões Leves;30;Feminino;0;1;0;0;-386.261.976;-3.849.723.193;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323842;719607;26/11/2020;quinta-feira;07:40:00;CE;116;13,3;FORTALEZA;Sim;Ultrapassagem Indevida;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Não Informado;Sim;580654;Automóvel;HONDA/FIT LX/FIT LX;2006;Condutor;Ileso;47;Feminino;1;0;0;0;-386.261.976;-3.849.723.193;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323919;721686;26/11/2020;quinta-feira;17:40:00;CE;116;7;FORTALEZA;Sim;Não guardar distância de segurança;3;Queda de ocupante de veículo;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Múltipla;Reta;Sim;580777;Automóvel;CHEVROLET/ONIX 10MT JOYE/ONIX 10MT JOYE;2016;Condutor;Ileso;27;Masculino;1;0;0;0;-382.036.041;-3.850.289.768;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323919;721682;26/11/2020;quinta-feira;17:40:00;CE;116;7;FORTALEZA;Sim;Não guardar distância de segurança;3;Queda de ocupante de veículo;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Múltipla;Reta;Sim;580776;Motocicleta;HONDA/CG 160 TITAN/CG 160 TITAN;2018;Passageiro;Lesões Leves;40;Feminino;0;1;0;0;-382.036.041;-3.850.289.768;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323919;721681;26/11/2020;quinta-feira;17:40:00;CE;116;7;FORTALEZA;Sim;Não guardar distância de segurança;3;Queda de ocupante de veículo;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Múltipla;Reta;Sim;580776;Motocicleta;HONDA/CG 160 TITAN/CG 160 TITAN;2018;Condutor;Lesões Leves;41;Masculino;0;1;0;0;-382.036.041;-3.850.289.768;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323919;721686;26/11/2020;quinta-feira;17:40:00;CE;116;7;FORTALEZA;Sim;Não guardar distância de segurança;2;Tombamento;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Múltipla;Reta;Sim;580777;Automóvel;CHEVROLET/ONIX 10MT JOYE/ONIX 10MT JOYE;2016;Condutor;Ileso;27;Masculino;1;0;0;0;-382.036.041;-3.850.289.768;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323919;721682;26/11/2020;quinta-feira;17:40:00;CE;116;7;FORTALEZA;Sim;Não guardar distância de segurança;2;Tombamento;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Múltipla;Reta;Sim;580776;Motocicleta;HONDA/CG 160 TITAN/CG 160 TITAN;2018;Passageiro;Lesões Leves;40;Feminino;0;1;0;0;-382.036.041;-3.850.289.768;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323919;721681;26/11/2020;quinta-feira;17:40:00;CE;116;7;FORTALEZA;Sim;Não guardar distância de segurança;2;Tombamento;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Múltipla;Reta;Sim;580776;Motocicleta;HONDA/CG 160 TITAN/CG 160 TITAN;2018;Condutor;Lesões Leves;41;Masculino;0;1;0;0;-382.036.041;-3.850.289.768;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323919;721686;26/11/2020;quinta-feira;17:40:00;CE;116;7;FORTALEZA;Sim;Não guardar distância de segurança;1;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Múltipla;Reta;Sim;580777;Automóvel;CHEVROLET/ONIX 10MT JOYE/ONIX 10MT JOYE;2016;Condutor;Ileso;27;Masculino;1;0;0;0;-382.036.041;-3.850.289.768;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323919;721682;26/11/2020;quinta-feira;17:40:00;CE;116;7;FORTALEZA;Sim;Não guardar distância de segurança;1;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Múltipla;Reta;Sim;580776;Motocicleta;HONDA/CG 160 TITAN/CG 160 TITAN;2018;Passageiro;Lesões Leves;40;Feminino;0;1;0;0;-382.036.041;-3.850.289.768;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
323919;721681;26/11/2020;quinta-feira;17:40:00;CE;116;7;FORTALEZA;Sim;Não guardar distância de segurança;1;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Múltipla;Reta;Sim;580776;Motocicleta;HONDA/CG 160 TITAN/CG 160 TITAN;2018;Condutor;Lesões Leves;41;Masculino;0;1;0;0;-382.036.041;-3.850.289.768;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324280;724497;28/11/2020;sábado;07:00:00;CE;116;14;FORTALEZA;Sim;Falta de Atenção do Pedestre;1;Atropelamento de Pedestre;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;581501;Caminhão-trator;MAN/TGX 29.440 6X4 T/TGX 29.440 6X4 T;2012;Pedestre;Óbito;40;Masculino;0;0;0;1;-386.973.356;-3.849.827.361;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324280;724496;28/11/2020;sábado;07:00:00;CE;116;14;FORTALEZA;Sim;Falta de Atenção do Pedestre;1;Atropelamento de Pedestre;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;581501;Caminhão-trator;MAN/TGX 29.440 6X4 T/TGX 29.440 6X4 T;2012;Condutor;Ileso;43;Masculino;1;0;0;0;-386.973.356;-3.849.827.361;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324280;724497;28/11/2020;sábado;07:00:00;CE;116;14;FORTALEZA;Sim;Falta de Atenção do Pedestre;1;Atropelamento de Pedestre;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;581502;Semireboque;SR/RANDON SR CA/RANDON SR CA;2001;Pedestre;Óbito;40;Masculino;0;0;0;1;-386.973.356;-3.849.827.361;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324280;724497;28/11/2020;sábado;07:00:00;CE;116;14;FORTALEZA;Sim;Falta de Atenção do Pedestre;1;Atropelamento de Pedestre;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;581503;Semireboque;SR/RANDON SR CA/RANDON SR CA;2001;Pedestre;Óbito;40;Masculino;0;0;0;1;-386.973.356;-3.849.827.361;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324657;722503;29/11/2020;domingo;18:05:00;CE;20;428;FORTALEZA;Sim;Desobediência às normas de trânsito pelo condutor;1;Tombamento;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;582994;Automóvel;GM/CORSA WIND/CORSA WIND;1996;Passageiro;Ileso;37;Masculino;1;0;0;0;-376.999.035;-3.867.006.282;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324657;722501;29/11/2020;domingo;18:05:00;CE;20;428;FORTALEZA;Sim;Desobediência às normas de trânsito pelo condutor;1;Tombamento;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;582994;Automóvel;GM/CORSA WIND/CORSA WIND;1996;Condutor;Ileso;38;Masculino;1;0;0;0;-376.999.035;-3.867.006.282;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324679;723187;29/11/2020;domingo;20:15:00;CE;116;5,2;FORTALEZA;Sim;Ingestão de Álcool;1;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;583518;Automóvel;FIAT/ARGO DRIVE 1.0/ARGO DRIVE 1.0;2019;Pedestre;Óbito;59;Masculino;0;0;0;1;-379.467.116;-3.850.772.734;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324679;723191;29/11/2020;domingo;20:15:00;CE;116;5,2;FORTALEZA;Sim;Ingestão de Álcool;1;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Sim;583518;Automóvel;FIAT/ARGO DRIVE 1.0/ARGO DRIVE 1.0;2019;Condutor;Ileso;50;Masculino;1;0;0;0;-379.467.116;-3.850.772.734;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324720;723231;30/11/2020;segunda-feira;00:15:00;CE;116;8;FORTALEZA;Sim;Falta de Atenção à Condução;3;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;582257;Motocicleta;YAMAHA/XT 660R/XT 660R;2012;Condutor;Lesões Leves;36;Masculino;0;1;0;0;-38.192.799;-3.850.268.337;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324720;723223;30/11/2020;segunda-feira;00:15:00;CE;116;8;FORTALEZA;Sim;Falta de Atenção à Condução;3;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;582256;Automóvel;RENAULT/LOGAN AUTH 10/LOGAN AUTH 10;2017;Condutor;Ileso;35;Masculino;1;0;0;0;-38.192.799;-3.850.268.337;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324720;723231;30/11/2020;segunda-feira;00:15:00;CE;116;8;FORTALEZA;Sim;Falta de Atenção à Condução;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;582257;Motocicleta;YAMAHA/XT 660R/XT 660R;2012;Condutor;Lesões Leves;36;Masculino;0;1;0;0;-38.192.799;-3.850.268.337;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324720;723223;30/11/2020;segunda-feira;00:15:00;CE;116;8;FORTALEZA;Sim;Falta de Atenção à Condução;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;582256;Automóvel;RENAULT/LOGAN AUTH 10/LOGAN AUTH 10;2017;Condutor;Ileso;35;Masculino;1;0;0;0;-38.192.799;-3.850.268.337;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324720;723231;30/11/2020;segunda-feira;00:15:00;CE;116;8;FORTALEZA;Sim;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;582257;Motocicleta;YAMAHA/XT 660R/XT 660R;2012;Condutor;Lesões Leves;36;Masculino;0;1;0;0;-38.192.799;-3.850.268.337;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324720;723223;30/11/2020;segunda-feira;00:15:00;CE;116;8;FORTALEZA;Sim;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;582256;Automóvel;RENAULT/LOGAN AUTH 10/LOGAN AUTH 10;2017;Condutor;Ileso;35;Masculino;1;0;0;0;-38.192.799;-3.850.268.337;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324720;723231;30/11/2020;segunda-feira;00:15:00;CE;116;8;FORTALEZA;Não;Velocidade Incompatível;3;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;582257;Motocicleta;YAMAHA/XT 660R/XT 660R;2012;Condutor;Lesões Leves;36;Masculino;0;1;0;0;-38.192.799;-3.850.268.337;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324720;723223;30/11/2020;segunda-feira;00:15:00;CE;116;8;FORTALEZA;Não;Velocidade Incompatível;3;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;582256;Automóvel;RENAULT/LOGAN AUTH 10/LOGAN AUTH 10;2017;Condutor;Ileso;35;Masculino;1;0;0;0;-38.192.799;-3.850.268.337;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324720;723231;30/11/2020;segunda-feira;00:15:00;CE;116;8;FORTALEZA;Não;Velocidade Incompatível;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;582257;Motocicleta;YAMAHA/XT 660R/XT 660R;2012;Condutor;Lesões Leves;36;Masculino;0;1;0;0;-38.192.799;-3.850.268.337;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324720;723223;30/11/2020;segunda-feira;00:15:00;CE;116;8;FORTALEZA;Não;Velocidade Incompatível;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;582256;Automóvel;RENAULT/LOGAN AUTH 10/LOGAN AUTH 10;2017;Condutor;Ileso;35;Masculino;1;0;0;0;-38.192.799;-3.850.268.337;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324720;723231;30/11/2020;segunda-feira;00:15:00;CE;116;8;FORTALEZA;Não;Velocidade Incompatível;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;582257;Motocicleta;YAMAHA/XT 660R/XT 660R;2012;Condutor;Lesões Leves;36;Masculino;0;1;0;0;-38.192.799;-3.850.268.337;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324720;723223;30/11/2020;segunda-feira;00:15:00;CE;116;8;FORTALEZA;Não;Velocidade Incompatível;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;582256;Automóvel;RENAULT/LOGAN AUTH 10/LOGAN AUTH 10;2017;Condutor;Ileso;35;Masculino;1;0;0;0;-38.192.799;-3.850.268.337;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324720;723231;30/11/2020;segunda-feira;00:15:00;CE;116;8;FORTALEZA;Não;Fenômenos da Natureza;3;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;582257;Motocicleta;YAMAHA/XT 660R/XT 660R;2012;Condutor;Lesões Leves;36;Masculino;0;1;0;0;-38.192.799;-3.850.268.337;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324720;723223;30/11/2020;segunda-feira;00:15:00;CE;116;8;FORTALEZA;Não;Fenômenos da Natureza;3;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;582256;Automóvel;RENAULT/LOGAN AUTH 10/LOGAN AUTH 10;2017;Condutor;Ileso;35;Masculino;1;0;0;0;-38.192.799;-3.850.268.337;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324720;723231;30/11/2020;segunda-feira;00:15:00;CE;116;8;FORTALEZA;Não;Fenômenos da Natureza;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;582257;Motocicleta;YAMAHA/XT 660R/XT 660R;2012;Condutor;Lesões Leves;36;Masculino;0;1;0;0;-38.192.799;-3.850.268.337;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324720;723223;30/11/2020;segunda-feira;00:15:00;CE;116;8;FORTALEZA;Não;Fenômenos da Natureza;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;582256;Automóvel;RENAULT/LOGAN AUTH 10/LOGAN AUTH 10;2017;Condutor;Ileso;35;Masculino;1;0;0;0;-38.192.799;-3.850.268.337;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324720;723231;30/11/2020;segunda-feira;00:15:00;CE;116;8;FORTALEZA;Não;Fenômenos da Natureza;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;582257;Motocicleta;YAMAHA/XT 660R/XT 660R;2012;Condutor;Lesões Leves;36;Masculino;0;1;0;0;-38.192.799;-3.850.268.337;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324720;723223;30/11/2020;segunda-feira;00:15:00;CE;116;8;FORTALEZA;Não;Fenômenos da Natureza;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;582256;Automóvel;RENAULT/LOGAN AUTH 10/LOGAN AUTH 10;2017;Condutor;Ileso;35;Masculino;1;0;0;0;-38.192.799;-3.850.268.337;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
324936;722229;01/12/2020;terça-feira;08:20:00;CE;116;428;FORTALEZA;Sim;Não guardar distância de segurança;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;582787;Automóvel;FIAT/UNO WAY 1.4/UNO WAY 1.4;2016;Condutor;Ileso;32;Feminino;1;0;0;0;-38.688.264;-385.082.854;SPRF-CE;DEL05-CE;UOP01-DEL05-CE
